#,,"generated_by='OpenQuake engine 3.11.5', start_date='2022-09-29T17:52:19', checksum=3422477514" 
site_id,event_id,gmv_PGA 
30804,0,4.82371E-04
30812,0,6.04477E-04
30814,0,1.37258E-04
30815,0,4.12250E-04
30816,0,1.14012E-04
30817,0,1.97186E-04
30818,0,2.88367E-04
30824,0,2.07202E-04
30825,0,6.92826E-05
30828,0,8.49131E-04
30833,0,5.71020E-05
30834,0,4.70646E-05
30835,0,5.89912E-05
30838,0,4.64032E-05
30839,0,3.13282E-05
30840,0,1.45751E-04
30842,0,1.43029E-04
30844,0,2.40064E-04
30845,0,4.44403E-04
30848,0,2.50162E-04
30851,0,2.80807E-04
30856,0,1.60201E-04
30862,0,6.82268E-05
30863,0,4.50597E-05
30865,0,1.33413E-04
30867,0,1.54035E-04
30868,0,1.88914E-04
30872,0,6.72420E-05
30873,0,8.91025E-05
30874,0,2.38999E-04
30877,0,4.24384E-04
30879,0,2.47388E-04
30882,0,4.02987E-04
30883,0,2.61342E-04
30886,0,1.93093E-04
30887,0,1.54340E-04
30889,0,2.98050E-04
30890,0,1.00705E-04
30891,0,9.63598E-05
30894,0,7.03188E-05
30897,0,5.81336E-05
30898,0,3.42366E-04
30899,0,2.51641E-04
30900,0,1.01223E-04
30902,0,5.07721E-04
30903,0,4.23904E-04
30904,0,9.30862E-05
30906,0,8.86335E-05
30910,0,2.34457E-04
30912,0,9.25870E-05
30914,0,1.50432E-04
30916,0,1.13600E-04
30917,0,3.76883E-04
30918,0,7.84177E-05
30919,0,6.85102E-05
30920,0,2.19907E-04
30921,0,3.40993E-04
30922,0,2.52273E-05
30923,0,4.31166E-05
30924,0,2.03434E-04
30930,0,5.72801E-05
30931,0,1.36008E-04
30932,0,1.53855E-04
30934,0,2.74039E-04
30936,0,1.76893E-04
30937,0,7.44590E-05
30938,0,4.35410E-04
30939,0,2.23723E-04
30941,0,3.67408E-04
30945,0,3.34412E-04
30948,0,3.19930E-04
30950,0,1.47997E-04
30952,0,1.42998E-04
30953,0,8.93210E-05
30954,0,1.53494E-04
30957,0,8.78933E-05
30958,0,1.54431E-04
30965,0,7.18306E-05
30966,0,4.37272E-05
30967,0,9.30673E-04
30972,0,4.05344E-04
30978,0,1.49445E-04
30979,0,2.17165E-04
30982,0,5.17835E-05
30983,0,1.48912E-04
30984,0,1.62586E-04
30987,0,7.37391E-05
30993,0,2.14292E-04
30995,0,6.27759E-05
30996,0,3.44275E-04
30997,0,1.97189E-04
30998,0,2.37233E-04
31001,0,2.53829E-04
31007,0,5.27234E-05
31009,0,7.83690E-05
31011,0,4.68370E-05
31012,0,5.74417E-05
31015,0,1.01950E-04
31016,0,1.83355E-04
31017,0,2.40236E-04
31020,0,6.69404E-05
31022,0,6.32524E-04
31024,0,1.49258E-04
31025,0,1.86966E-04
31028,0,7.44972E-05
31029,0,5.26201E-05
31031,0,7.25145E-05
31035,0,8.43660E-05
31039,0,2.46556E-04
31042,0,1.02864E-04
31043,0,7.59323E-05
31047,0,1.31348E-03
31048,0,1.30657E-04
31049,0,1.92958E-04
31051,0,6.26673E-05
31053,0,1.42352E-04
31055,0,1.14416E-04
31059,0,5.23028E-04
31062,0,1.59824E-04
31064,0,2.82016E-04
31065,0,4.26925E-05
31067,0,2.11174E-04
31073,0,2.58115E-04
31076,0,1.14105E-04
31077,0,3.39354E-04
31081,0,1.60894E-04
31082,0,5.49521E-04
31084,0,7.79500E-05
31086,0,5.63181E-05
31089,0,5.89373E-04
31090,0,9.44483E-05
31091,0,4.50092E-05
31093,0,9.64981E-05
31095,0,1.42100E-04
31096,0,4.97971E-04
31097,0,6.82923E-05
31099,0,2.98362E-04
31101,0,1.08401E-04
31105,0,2.31848E-04
31112,0,7.14028E-05
31113,0,3.37832E-04
31117,0,2.56223E-04
31119,0,2.63916E-04
31120,0,1.36649E-04
31122,0,7.30341E-05
31123,0,8.21106E-05
31124,0,9.64229E-05
31125,0,9.07683E-05
31126,0,1.48541E-04
31127,0,8.50256E-05
31128,0,7.65842E-05
31129,0,2.01536E-04
31130,0,6.04560E-04
31133,0,2.08263E-04
31135,0,4.32599E-04
31137,0,5.25510E-05
31142,0,1.77608E-04
31144,0,6.11910E-05
31145,0,1.10226E-04
31146,0,1.55764E-04
31147,0,1.53289E-04
31149,0,3.95308E-04
31150,0,1.89652E-04
31152,0,1.17136E-04
31154,0,1.30779E-04
31158,0,5.86324E-05
31160,0,1.35686E-04
31162,0,2.28800E-04
31164,0,3.91853E-04
31167,0,2.66810E-04
31171,0,2.22329E-05
31173,0,4.39921E-05
31174,0,1.22749E-04
31175,0,7.25875E-05
31178,0,8.25287E-05
31179,0,1.07386E-04
31182,0,2.72899E-04
31183,0,2.20752E-04
31184,0,1.82533E-04
31186,0,8.40303E-05
31189,0,2.48708E-04
31190,0,5.98524E-05
31191,0,1.65550E-04
31196,0,4.38452E-04
31202,0,2.96579E-05
31204,0,1.86553E-04
31205,0,3.06641E-04
31206,0,6.51917E-04
31208,0,3.38694E-04
31209,0,1.61126E-04
31211,0,3.20140E-05
31214,0,1.13526E-04
31217,0,5.88740E-05
31218,0,3.03920E-05
31221,0,1.89269E-04
31222,0,9.61252E-05
31229,0,8.31757E-04
31231,0,3.65779E-04
31232,0,1.21223E-04
31233,0,7.52766E-05
31234,0,9.24033E-05
31235,0,3.44894E-04
31237,0,1.05775E-04
31241,0,4.36148E-05
31242,0,2.14997E-04
31243,0,1.16439E-04
31248,0,6.17894E-04
31249,0,2.37042E-04
31252,0,2.77112E-04
31254,0,8.07187E-05
31258,0,8.57894E-05
31259,0,4.37400E-04
31260,0,1.57191E-04
31262,0,7.35431E-05
31264,0,1.20504E-04
31269,0,1.75554E-04
31270,0,1.10621E-04
31271,0,2.25200E-04
31272,0,2.39086E-04
31273,0,1.45189E-04
31274,0,1.40198E-04
31275,0,1.00675E-04
31276,0,5.25304E-04
31279,0,4.11333E-04
31280,0,1.17032E-03
31281,0,1.81538E-04
31282,0,1.49597E-04
31286,0,5.14618E-05
31287,0,9.30825E-05
31288,0,3.11496E-04
31289,0,1.33887E-04
31290,0,6.68212E-04
31292,0,1.44462E-04
31295,0,1.19388E-04
31299,0,1.04097E-04
31300,0,3.58084E-04
31303,0,6.82318E-05
31304,0,9.86589E-05
31305,0,3.21166E-04
31307,0,1.41120E-04
31310,0,3.17538E-04
31313,0,1.99717E-04
31314,0,1.32811E-04
31315,0,1.70086E-04
31316,0,7.74784E-05
31318,0,1.84774E-04
31322,0,1.04565E-04
31324,0,2.57635E-04
31325,0,2.06176E-04
31326,0,1.35411E-04
31327,0,7.74496E-05
31328,0,1.14326E-04
31331,0,1.61414E-04
31334,0,5.23783E-05
31335,0,9.25471E-05
31337,0,1.33211E-03
31340,0,3.28824E-04
31342,0,1.87549E-04
31343,0,4.53014E-05
31349,0,1.26061E-04
31352,0,1.16227E-04
31353,0,5.10886E-04
31355,0,1.32991E-04
31356,0,2.26255E-04
31357,0,1.00870E-04
31359,0,9.49941E-05
31360,0,2.69674E-04
31363,0,7.18045E-05
31365,0,2.64261E-04
31368,0,1.51225E-04
31371,0,1.30990E-04
31375,0,4.96857E-04
31376,0,3.42165E-05
31377,0,3.41718E-04
31379,0,3.58731E-05
31381,0,9.29735E-05
31386,0,2.55158E-04
31388,0,2.46546E-04
31389,0,9.17278E-05
31390,0,1.07720E-04
31391,0,1.23622E-03
31392,0,9.68122E-05
31395,0,1.79218E-04
31400,0,1.86384E-04
31406,0,5.82003E-04
31408,0,6.00820E-05
31409,0,1.19326E-04
31411,0,8.58319E-05
31412,0,2.57061E-04
31416,0,1.01243E-04
31417,0,2.91942E-04
31419,0,2.66443E-04
31421,0,6.61689E-04
31423,0,7.10966E-05
31427,0,1.45391E-04
31430,0,3.00694E-04
31431,0,4.76445E-04
31432,0,7.36532E-05
31433,0,1.16157E-04
31436,0,3.87183E-04
31437,0,1.91336E-04
31438,0,2.74960E-04
31441,0,1.42297E-04
31443,0,3.33422E-04
31445,0,5.58404E-05
31446,0,2.68241E-04
31447,0,4.99916E-04
31448,0,4.79064E-05
31453,0,2.55530E-04
31454,0,8.69211E-05
31455,0,2.20408E-04
31457,0,2.39586E-04
31460,0,5.68465E-04
31462,0,5.74257E-05
31464,0,2.87291E-05
31465,0,1.71958E-04
31466,0,4.17270E-05
31467,0,1.21349E-04
31471,0,2.09807E-04
31473,0,2.78781E-04
31474,0,6.18644E-04
31475,0,3.98273E-05
31476,0,1.36022E-04
31477,0,3.78532E-04
31478,0,3.23293E-04
31482,0,2.46551E-04
31483,0,1.10547E-04
31484,0,2.49068E-04
31485,0,1.09878E-04
31488,0,1.00682E-04
31489,0,6.93099E-05
31495,0,4.45972E-04
31496,0,1.75174E-04
31500,0,1.67254E-04
31501,0,9.05460E-05
31502,0,2.77449E-04
31504,0,2.03329E-04
31505,0,8.43876E-05
31509,0,1.12367E-03
31512,0,8.05041E-05
31514,0,2.79497E-04
31516,0,9.15891E-04
31518,0,1.58074E-04
31520,0,2.62983E-04
31521,0,5.12677E-05
31522,0,4.76877E-05
31523,0,1.29006E-04
31525,0,1.94282E-04
31527,0,2.24175E-04
31528,0,9.22625E-05
31529,0,1.44912E-04
31530,0,7.84091E-05
31533,0,4.64531E-05
31534,0,6.26530E-05
31535,0,8.99060E-05
31536,0,5.48157E-05
31537,0,7.67055E-05
31538,0,2.64794E-04
31539,0,9.27265E-05
31540,0,4.18157E-04
31542,0,2.32257E-04
31543,0,2.36046E-04
31544,0,2.07887E-04
31547,0,1.35947E-04
31548,0,3.91472E-04
31550,0,6.86847E-05
31551,0,2.82450E-04
31552,0,1.70625E-04
31554,0,2.57309E-04
31556,0,6.91462E-05
31558,0,2.52276E-04
31559,0,1.92930E-04
31564,0,4.27522E-04
31567,0,1.59677E-04
31570,0,5.58986E-04
31571,0,3.78511E-05
31573,0,1.60144E-04
31574,0,1.85388E-04
31576,0,3.44807E-04
31577,0,2.42269E-05
31581,0,2.45263E-04
31583,0,1.45514E-04
31584,0,6.81299E-05
31586,0,8.83407E-05
31587,0,1.84947E-04
31588,0,3.21113E-04
31592,0,6.15708E-05
31593,0,1.15134E-04
31597,0,1.86207E-04
31601,0,8.29759E-05
31602,0,8.22671E-04
31604,0,1.55368E-04
31605,0,1.19510E-04
31607,0,6.17416E-05
31610,0,1.87743E-04
31613,0,5.39850E-05
31619,0,1.19265E-04
31621,0,1.89196E-04
31624,0,5.05576E-05
31626,0,2.03446E-04
31627,0,1.16054E-04
31628,0,7.24149E-04
31629,0,4.32761E-05
31632,0,5.95369E-05
31634,0,3.52095E-04
31637,0,2.31970E-04
31639,0,2.47315E-04
31640,0,3.82412E-05
31643,0,9.54770E-05
31645,0,9.07771E-05
31647,0,4.37935E-04
31649,0,3.37723E-04
31650,0,3.91176E-04
31651,0,1.85387E-04
31655,0,2.05020E-04
31657,0,1.65644E-04
31658,0,1.90950E-04
31662,0,9.88182E-05
31664,0,2.81702E-04
31666,0,5.23652E-05
31668,0,3.50458E-05
31669,0,9.26570E-05
31673,0,5.97544E-04
31675,0,1.74417E-04
31677,0,2.59510E-04
31678,0,4.65323E-04
31683,0,1.88418E-05
31684,0,2.92948E-04
31685,0,2.11940E-04
31689,0,2.98270E-04
31690,0,4.17526E-05
31693,0,1.53298E-04
31695,0,6.00798E-05
31697,0,1.25422E-04
31698,0,3.08843E-04
31699,0,3.83440E-05
31701,0,2.60666E-04
31702,0,6.69353E-05
31703,0,3.27343E-04
31704,0,4.34403E-04
31707,0,3.60684E-04
31709,0,5.45183E-05
31710,0,2.44443E-04
31711,0,5.08843E-05
31713,0,1.09367E-04
31714,0,1.44298E-04
31716,0,1.70042E-03
31719,0,5.54220E-04
31721,0,8.64301E-05
31722,0,2.26403E-04
31723,0,6.64882E-04
31725,0,2.42260E-04
31726,0,5.94506E-05
31727,0,2.15392E-04
31728,0,2.66667E-04
31729,0,4.46475E-05
31732,0,1.48862E-04
31734,0,1.22127E-04
31739,0,1.89825E-04
31740,0,1.05807E-04
31743,0,1.57423E-04
31744,0,1.46289E-03
31745,0,1.25485E-04
31749,0,1.47620E-04
31751,0,6.63555E-05
31752,0,1.40991E-04
31754,0,1.91146E-04
31757,0,7.10155E-05
31758,0,7.24268E-05
31762,0,4.03058E-04
31768,0,3.08931E-04
31769,0,3.64300E-05
31770,0,3.07578E-04
31771,0,3.39640E-04
31773,0,1.03718E-03
31775,0,2.87499E-04
31776,0,5.50202E-04
31777,0,2.43197E-04
31778,0,1.19438E-04
31780,0,1.91915E-04
31781,0,2.67318E-05
31785,0,7.22464E-05
31786,0,1.05516E-04
31789,0,7.09323E-05
31790,0,4.90319E-05
31791,0,3.62322E-04
31795,0,8.08394E-05
31797,0,2.85789E-04
31798,0,6.85049E-05
31802,0,7.96388E-05
31803,0,1.21846E-04
31805,0,3.75006E-04
31807,0,1.23846E-04
31812,0,2.06711E-04
31815,0,7.79387E-05
31816,0,7.17282E-05
31819,0,1.60762E-04
31821,0,1.03731E-03
31823,0,7.44243E-05
31827,0,1.17016E-04
31828,0,2.69371E-04
31829,0,5.32309E-04
31830,0,3.76261E-04
31831,0,5.97189E-04
31833,0,1.16915E-04
31836,0,9.16770E-05
31837,0,3.99239E-04
31839,0,8.31091E-04
31840,0,2.80286E-04
31843,0,3.92414E-04
31844,0,2.44256E-04
31845,0,5.03052E-04
31846,0,8.52163E-05
31853,0,1.88532E-04
31858,0,8.60006E-05
31859,0,3.35210E-04
31860,0,4.79327E-04
31863,0,2.84184E-04
31864,0,1.59377E-04
31866,0,1.87087E-04
31872,0,1.39408E-03
31877,0,4.98466E-05
31879,0,1.10276E-04
31880,0,2.58422E-04
31882,0,2.55508E-04
31883,0,1.09864E-04
31884,0,2.91329E-05
31885,0,8.49418E-05
31887,0,1.18485E-03
31888,0,1.55500E-04
31892,0,1.22774E-04
31895,0,4.04421E-04
31896,0,8.04954E-05
31897,0,8.65965E-05
31908,0,3.10696E-04
31912,0,3.52561E-04
31914,0,2.86156E-04
31916,0,6.16214E-04
31918,0,1.91015E-05
31919,0,2.36546E-04
31920,0,3.62231E-05
31921,0,1.54933E-04
31923,0,1.14282E-04
31924,0,5.47208E-04
31926,0,4.95588E-05
31928,0,7.88526E-05
31929,0,2.06135E-04
31933,0,7.24776E-05
31934,0,8.54890E-05
31935,0,2.72166E-04
31937,0,3.54750E-04
31938,0,3.93257E-05
31939,0,2.36953E-04
31940,0,1.13293E-04
31941,0,2.53150E-05
31944,0,7.24572E-05
31948,0,2.21212E-04
31952,0,1.56475E-04
31954,0,2.28116E-04
31959,0,8.01455E-05
31966,0,6.63239E-05
31967,0,7.54471E-04
31968,0,1.39301E-04
31970,0,3.51191E-04
31971,0,1.43648E-04
31973,0,4.05893E-05
31976,0,6.57321E-05
31978,0,2.54294E-04
31980,0,1.02100E-04
31983,0,8.29332E-05
31987,0,1.04445E-04
31989,0,3.04602E-04
31994,0,2.12142E-04
31995,0,1.68369E-04
31996,0,2.36851E-04
31998,0,8.21666E-05
31999,0,2.84337E-04
32000,0,5.70179E-04
32002,0,1.72857E-04
32003,0,1.30364E-04
32005,0,4.32319E-05
32010,0,2.20878E-04
32012,0,9.83801E-05
32014,0,1.16068E-04
32015,0,1.15161E-04
32017,0,1.58980E-04
32020,0,4.47244E-05
32021,0,1.74800E-04
32023,0,8.44727E-05
32024,0,2.81440E-04
32025,0,6.74550E-04
32028,0,7.52188E-05
32029,0,3.92394E-04
32031,0,3.88391E-04
32032,0,5.40892E-04
32033,0,2.19053E-04
32036,0,2.90756E-04
32039,0,4.94449E-04
32042,0,3.28914E-04
32048,0,2.43193E-04
32049,0,2.39859E-04
32051,0,6.98985E-04
32053,0,2.02168E-04
32056,0,1.44529E-03
32059,0,1.25593E-04
32060,0,3.19218E-04
32061,0,9.66338E-04
32064,0,8.92340E-05
32065,0,1.09441E-04
32066,0,3.41770E-05
32076,0,9.21157E-05
32077,0,9.34303E-04
32078,0,9.34555E-05
32090,0,4.26683E-05
32091,0,3.74542E-05
32094,0,1.64024E-04
32095,0,1.33936E-04
32096,0,4.44889E-05
32097,0,2.37754E-05
32098,0,3.19107E-04
32100,0,1.08488E-04
32103,0,5.90052E-05
32104,0,1.46534E-04
32106,0,1.35694E-04
32107,0,2.93632E-04
32108,0,3.30869E-04
32110,0,3.26254E-04
32115,0,1.66495E-04
32116,0,6.24257E-05
32117,0,2.86713E-04
32119,0,1.14785E-04
32124,0,6.66673E-05
32126,0,2.39285E-04
32128,0,2.78083E-04
32130,0,1.83051E-04
32132,0,1.67295E-04
32136,0,3.12555E-04
32139,0,1.92894E-04
32140,0,1.65567E-05
32141,0,4.82457E-05
32147,0,1.13261E-04
32149,0,4.21240E-04
32152,0,1.24731E-04
32153,0,7.77439E-04
32154,0,3.55046E-04
32155,0,1.44751E-04
32159,0,1.67942E-04
32163,0,6.11671E-05
32164,0,4.50645E-05
32165,0,7.80722E-05
32169,0,2.06517E-04
32173,0,4.76975E-05
32175,0,4.30155E-04
32177,0,1.72321E-04
32178,0,1.83944E-04
32180,0,2.24315E-04
32183,0,1.84444E-04
32185,0,2.76960E-05
32186,0,1.33216E-04
32191,0,2.51650E-05
32193,0,1.34906E-04
32194,0,1.78675E-04
32195,0,7.93897E-05
32196,0,1.53094E-04
32197,0,1.79329E-04
32198,0,5.10464E-05
32199,0,7.10487E-05
32201,0,8.25536E-05
32202,0,1.80201E-04
32204,0,3.45248E-04
32205,0,1.25800E-04
32206,0,2.70692E-05
32209,0,1.85699E-04
32211,0,8.12925E-05
32212,0,2.80870E-04
32213,0,6.96052E-04
32214,0,2.33725E-04
32215,0,4.52047E-05
32216,0,1.10035E-04
32221,0,5.39430E-05
32223,0,4.62658E-05
32225,0,7.42619E-05
32229,0,4.88680E-04
32230,0,8.04644E-05
32233,0,9.34886E-05
32235,0,2.61595E-04
32239,0,2.11571E-04
32241,0,2.32621E-04
32242,0,2.12045E-04
32243,0,3.20812E-05
32244,0,2.00245E-03
32245,0,1.39269E-04
32246,0,1.04373E-04
32249,0,6.93206E-05
32251,0,1.60969E-04
32252,0,9.95894E-05
32253,0,1.45184E-04
32254,0,2.13970E-04
32255,0,1.75547E-04
32257,0,1.90316E-04
32260,0,3.03624E-04
32262,0,5.26716E-05
32265,0,8.57800E-05
32266,0,1.04686E-04
32271,0,6.93200E-05
32275,0,5.05367E-04
32278,0,1.69353E-04
32280,0,1.73784E-04
32281,0,1.12169E-04
32286,0,1.65089E-04
32292,0,1.50091E-04
32294,0,1.66978E-04
32296,0,1.55860E-04
32298,0,3.70241E-04
32299,0,4.20496E-04
32301,0,1.79585E-04
32302,0,1.89523E-04
32304,0,5.10993E-05
32305,0,6.81752E-05
32310,0,1.94694E-04
32311,0,1.20995E-04
32312,0,1.75364E-04
32314,0,4.34284E-04
32317,0,5.50555E-04
32318,0,2.99289E-04
32322,0,2.16010E-04
32323,0,5.48467E-05
32324,0,1.29004E-04
32328,0,1.01324E-04
32329,0,1.81122E-04
32332,0,4.77365E-04
32334,0,1.22770E-04
32335,0,4.34097E-05
32342,0,1.86836E-04
32344,0,1.63704E-04
32347,0,9.01712E-05
32348,0,1.00450E-04
32351,0,2.98217E-04
32353,0,1.09935E-04
32354,0,1.77153E-04
32361,0,1.90002E-04
32362,0,2.29089E-04
32363,0,1.46032E-04
32366,0,1.34713E-04
32369,0,1.39336E-04
32370,0,3.90142E-05
32372,0,5.63352E-04
32373,0,1.50398E-04
32374,0,9.07655E-05
32375,0,7.78712E-05
32376,0,7.96874E-05
32379,0,1.70030E-04
32381,0,5.83148E-04
32382,0,2.64115E-04
32388,0,8.13020E-05
32391,0,1.26120E-04
32393,0,2.47510E-04
32394,0,4.48882E-05
32395,0,2.80636E-04
32396,0,1.14109E-04
32397,0,5.13253E-04
32400,0,1.56235E-04
32401,0,1.81616E-04
32403,0,7.87348E-05
32408,0,6.05003E-04
32410,0,2.10155E-04
32411,0,2.95726E-04
32412,0,2.65693E-04
32417,0,7.75019E-05
32418,0,3.02034E-04
32420,0,3.61293E-05
32421,0,1.41877E-04
32422,0,1.08517E-04
32425,0,4.05152E-04
32426,0,5.11619E-05
32428,0,2.21543E-04
32429,0,4.97971E-05
32440,0,9.69636E-05
32443,0,2.23400E-04
32445,0,8.80151E-05
32446,0,7.50535E-05
32449,0,1.51162E-04
32450,0,1.33786E-04
32452,0,1.15030E-04
32455,0,3.57003E-04
32456,0,1.02007E-04
32457,0,8.89285E-05
32459,0,3.39554E-04
32460,0,4.03173E-04
32462,0,4.41239E-05
32464,0,1.69669E-04
32467,0,1.15236E-04
32469,0,6.19200E-04
32474,0,2.40774E-04
32476,0,2.85523E-04
32477,0,4.22749E-04
32479,0,1.00133E-04
32480,0,2.72114E-04
32481,0,6.34119E-05
32485,0,1.01711E-04
32486,0,8.05244E-05
32488,0,4.74156E-04
32489,0,2.58959E-05
32490,0,3.44513E-05
32491,0,1.32569E-04
32494,0,1.03576E-04
32496,0,1.12872E-04
32497,0,1.35357E-04
32499,0,1.33804E-04
32500,0,4.84377E-04
32502,0,9.97569E-05
32506,0,2.10012E-04
32508,0,2.75705E-04
32510,0,1.40087E-04
32511,0,8.16886E-05
32514,0,3.05013E-04
32515,0,6.34912E-05
32516,0,6.14349E-04
32517,0,5.43138E-05
32521,0,1.46962E-04
32524,0,8.93515E-05
32526,0,2.45169E-04
32527,0,1.64052E-04
32528,0,1.03438E-04
32530,0,2.57956E-04
32531,0,2.19788E-04
32534,0,3.40734E-04
32535,0,7.43561E-05
32537,0,1.48639E-04
32539,0,1.67092E-04
32544,0,1.28188E-04
32550,0,3.37584E-04
32553,0,3.17434E-04
32555,0,2.91774E-04
32556,0,1.30837E-04
32557,0,9.76597E-05
32561,0,8.22865E-05
32563,0,2.85676E-05
32564,0,2.02564E-04
32566,0,5.12072E-04
32567,0,5.81309E-05
32569,0,8.37488E-05
32573,0,8.79089E-05
32576,0,1.42895E-04
32577,0,5.83563E-04
32579,0,7.04018E-05
32580,0,3.67324E-04
32581,0,3.04572E-04
32585,0,1.47588E-04
32586,0,2.46148E-04
32592,0,2.27225E-04
32593,0,1.24000E-04
32599,0,6.71969E-05
32600,0,1.30143E-04
32601,0,8.72119E-05
32602,0,2.11686E-04
32603,0,2.35860E-04
32605,0,1.61499E-04
32608,0,1.04791E-04
32609,0,1.27484E-04
32612,0,1.09323E-04
32613,0,5.12771E-05
32617,0,1.82767E-04
32618,0,1.56596E-04
32620,0,5.54206E-05
32623,0,3.82492E-05
32624,0,1.46951E-04
32627,0,1.26322E-04
32630,0,2.79281E-04
32632,0,8.66731E-05
32634,0,1.10791E-04
32638,0,1.19620E-04
32639,0,1.69105E-04
32640,0,4.47330E-04
32641,0,3.52336E-04
32644,0,5.73637E-05
32645,0,4.85063E-05
32648,0,4.22742E-05
32651,0,7.72586E-05
32656,0,1.51579E-04
32664,0,6.90868E-04
32665,0,1.49592E-04
32669,0,1.16508E-04
32672,0,7.02334E-05
32673,0,3.51814E-04
32675,0,1.20827E-04
32676,0,1.59804E-04
32678,0,4.85811E-05
32679,0,1.77863E-04
32680,0,2.76346E-05
32682,0,1.32922E-04
32686,0,1.08090E-04
32689,0,7.90768E-05
32690,0,1.41728E-04
32691,0,4.53558E-04
32693,0,1.15823E-04
32694,0,2.55552E-04
32697,0,3.05742E-04
32698,0,1.22905E-04
32699,0,8.68863E-05
32700,0,2.59827E-04
32701,0,2.75038E-04
32702,0,3.55327E-05
32705,0,2.41543E-04
32711,0,1.64347E-04
32716,0,1.06141E-04
32717,0,1.01991E-04
32718,0,5.64080E-05
32719,0,1.68990E-04
32720,0,2.36135E-04
32729,0,1.18019E-03
32731,0,1.39009E-04
32736,0,4.96489E-05
32738,0,1.77896E-04
32740,0,1.34067E-04
32742,0,6.27693E-05
32748,0,6.50350E-05
32750,0,2.09233E-04
32753,0,1.39821E-04
32754,0,9.91730E-05
32755,0,5.62216E-04
32756,0,8.10174E-05
32758,0,5.79243E-04
32760,0,1.25907E-04
32761,0,8.54232E-05
32763,0,1.13163E-04
32766,0,1.08991E-04
32769,0,6.05538E-05
32773,0,2.50670E-04
32774,0,8.15759E-05
32781,0,1.72645E-04
32782,0,6.47864E-05
32786,0,7.05056E-05
32788,0,1.32885E-04
32790,0,1.30149E-04
32791,0,1.08635E-04
32796,0,7.32629E-05
32799,0,3.10486E-04
32801,0,1.49529E-04
32802,0,1.28114E-04
32803,0,1.34101E-04
32805,0,2.18830E-04
32807,0,4.14897E-04
32809,0,6.03792E-05
32810,0,9.64375E-04
32811,0,1.08651E-04
32813,0,8.34827E-05
32816,0,1.67899E-04
32819,0,7.69692E-05
32821,0,1.67734E-04
32822,0,5.88175E-05
32824,0,1.35792E-04
32825,0,7.77297E-05
32826,0,4.32116E-05
32827,0,5.36626E-05
32835,0,1.59260E-04
32836,0,2.84188E-04
32840,0,1.00671E-04
32842,0,5.16342E-05
32843,0,1.06057E-03
32844,0,4.03640E-05
32845,0,9.93433E-05
32853,0,7.38478E-05
32855,0,3.52507E-05
32856,0,6.46158E-05
32857,0,3.11081E-05
32863,0,2.52667E-04
32867,0,1.45200E-04
32870,0,1.91194E-04
32871,0,8.10974E-05
32872,0,3.93006E-04
32874,0,9.45042E-05
32876,0,3.47421E-04
32878,0,3.23668E-05
32881,0,1.01332E-04
32882,0,2.64172E-04
32883,0,2.81959E-04
32889,0,4.16607E-04
32892,0,9.47147E-05
32893,0,3.88224E-05
32894,0,4.96142E-05
32895,0,3.51411E-04
32899,0,7.94845E-05
32902,0,7.31046E-05
32906,0,2.89896E-04
32907,0,4.03472E-05
32912,0,2.33084E-04
32914,0,2.02687E-04
32926,0,7.78685E-05
32927,0,6.18917E-05
32929,0,5.20877E-05
32933,0,7.23442E-05
32934,0,1.49115E-04
32937,0,2.27949E-05
32947,0,5.99637E-04
32951,0,1.57230E-04
32952,0,9.65484E-05
32953,0,5.98280E-05
32956,0,4.74933E-05
32957,0,3.59301E-04
32958,0,7.95398E-05
32960,0,1.01788E-04
32961,0,2.31516E-04
32964,0,1.07745E-04
32969,0,6.82142E-05
32971,0,1.53871E-04
32972,0,9.80333E-05
32975,0,4.42934E-05
32976,0,1.22470E-04
32979,0,3.40464E-04
32981,0,1.56478E-04
32982,0,2.61211E-04
32983,0,1.85168E-04
32986,0,2.57667E-04
32989,0,4.32813E-05
32991,0,8.23755E-05
32997,0,1.51773E-04
32998,0,9.11877E-05
32999,0,3.95348E-04
33004,0,6.12729E-05
33010,0,7.27395E-05
33011,0,1.67151E-04
33014,0,1.14341E-04
33015,0,5.31176E-05
33017,0,6.62044E-05
33021,0,7.83918E-05
33025,0,2.24349E-04
33029,0,2.17407E-04
33032,0,9.92205E-05
33034,0,3.18681E-05
33035,0,1.91990E-04
33040,0,3.15131E-04
33045,0,6.63316E-05
33047,0,2.81212E-04
33049,0,7.12780E-05
33051,0,8.50330E-05
33052,0,1.42087E-04
33053,0,4.17688E-05
33056,0,1.62627E-04
33057,0,5.73607E-05
33060,0,1.31232E-04
33061,0,2.34643E-04
33062,0,2.25100E-05
33063,0,1.06178E-04
33064,0,7.11466E-05
33067,0,8.43632E-05
33071,0,7.39129E-05
33074,0,1.40083E-04
33075,0,2.17177E-04
33077,0,3.46240E-04
33078,0,2.27918E-04
33079,0,5.11251E-05
33081,0,4.62776E-05
33082,0,1.35274E-04
33085,0,8.91163E-05
33086,0,4.41952E-05
33087,0,6.13569E-05
33092,0,8.43024E-05
33095,0,1.94329E-04
33099,0,2.55319E-04
33102,0,5.19284E-05
33115,0,7.29811E-05
33117,0,3.30851E-05
33118,0,8.20160E-05
33119,0,2.09616E-04
33125,0,2.59956E-04
33126,0,8.26263E-05
33127,0,5.75915E-05
33130,0,9.76134E-05
33131,0,3.78363E-04
33132,0,1.00370E-04
