site_id,lon,lat 
33197,29.36991,82.46052
33198,29.37016,80.42182
33199,29.37036,80.50885
33200,29.37055,82.14174
33201,29.37066,80.73626
33202,29.37106,82.26452
33203,29.37109,82.09687
33204,29.37120,80.70176
33205,29.37132,81.33044
33206,29.37137,81.50410
33207,29.37155,82.48887
33208,29.37162,82.87989
33209,29.37188,82.37083
33210,29.37191,82.67911
33211,29.37208,80.78288
33212,29.37219,80.72336
33213,29.37235,83.29442
33214,29.37252,81.01286
33215,29.37260,81.40934
33216,29.37278,83.26176
33217,29.37288,80.63920
33218,29.37288,82.25817
33219,29.37297,80.82116
33220,29.37323,80.56919
33221,29.37343,80.98535
33222,29.37353,81.57106
33223,29.37354,82.76004
33224,29.37370,82.03940
33225,29.37376,82.80078
33226,29.37381,81.79024
33227,29.37382,80.79898
33228,29.37396,80.88801
33229,29.37402,83.10696
33230,29.37408,82.24612
33231,29.37410,82.07235
33232,29.37419,81.09585
33233,29.37426,81.13864
33234,29.37439,82.13152
33235,29.37455,82.95639
33236,29.37461,83.03060
33237,29.37501,83.27114
33238,29.37514,80.54548
33239,29.37517,82.82528
33240,29.37532,82.72227
33241,29.37566,81.60762
33242,29.37570,81.19194
33243,29.37588,81.87096
33244,29.37596,82.70951
33245,29.37603,82.89185
33246,29.37620,81.41602
33247,29.37639,82.98776
33248,29.37641,83.42134
33249,29.37644,83.14196
33250,29.37645,81.93417
33251,29.37649,83.38978
33252,29.37655,81.71614
33253,29.37656,81.80911
33254,29.37658,81.38378
33255,29.37659,81.17135
33256,29.37676,82.52415
33257,29.37692,82.69504
33258,29.37699,80.39638
33259,29.37699,81.51182
33260,29.37702,82.84739
33261,29.37724,82.61961
33262,29.37729,80.48940
33263,29.37750,81.90054
33264,29.37764,81.05965
33265,29.37764,83.19281
33266,29.37768,81.44184
33267,29.37769,81.52236
33268,29.37773,80.60448
33269,29.37775,82.32104
33270,29.37779,81.20807
33271,29.37793,82.92761
33272,29.37810,81.66519
33273,29.37811,81.84709
33274,29.37824,82.65505
33275,29.37826,82.50575
33276,29.37830,82.73904
33277,29.37839,80.90346
33278,29.37865,81.59575
33279,29.37878,80.36175
33280,29.37912,81.03207
33281,29.37919,81.55268
33282,29.37932,82.20672
33283,29.37933,82.07137
33284,29.37940,82.69973
33285,29.37955,82.56505
33286,29.37962,82.00385
33287,29.37965,83.02107
33288,29.37970,82.68270
33289,29.37976,81.29050
33290,29.37977,80.68923
33291,29.38002,81.98134
33292,29.38027,83.16247
33293,29.38031,81.95584
33294,29.38056,81.22287
33295,29.38059,80.92680
33296,29.38072,82.08618
33297,29.38105,80.46166
33298,29.38153,83.06523
33299,29.38186,83.05063
33300,29.38189,82.69904
33301,29.38196,82.25014
33302,29.38211,82.22763
33303,29.38219,81.48777
33304,29.38248,82.17105
33305,29.38275,82.02498
33306,29.38321,80.29628
33307,29.38323,82.07215
33308,29.38323,82.13028
33309,29.38326,80.75040
33310,29.38343,80.58888
33311,29.38350,81.62169
33312,29.38353,83.21901
33313,29.38358,82.83181
33314,29.38368,81.10868
33315,29.38381,82.16399
33316,29.38392,82.27775
33317,29.38409,83.24995
33318,29.38413,81.88327
33319,29.38414,82.96675
33320,29.38419,82.09902
33321,29.38433,80.27762
33322,29.38460,80.73377
33323,29.38480,83.12777
33324,29.38492,82.75179
33325,29.38500,80.81867
33326,29.38518,81.47073
33327,29.38543,83.40469
33328,29.38545,82.60368
33329,29.38548,82.30145
33330,29.38549,82.71300
33331,29.38567,80.71445
33332,29.38637,81.64161
33333,29.38649,82.53988
33334,29.38654,81.52521
33335,29.38674,80.66690
33336,29.38689,80.96981
33337,29.38707,80.72560
33338,29.38721,80.95308
33339,29.38723,82.34475
33340,29.38737,83.20459
33341,29.38748,82.52430
33342,29.38752,83.26609
33343,29.38754,80.85195
33344,29.38769,81.25853
33345,29.38794,81.54749
33346,29.38813,81.93645
33347,29.38845,82.99473
33348,29.38850,82.14498
33349,29.38859,82.40573
33350,29.38860,82.90026
33351,29.38870,81.86780
33352,29.38878,81.40562
33353,29.38884,81.18064
33354,29.38902,80.31785
33355,29.38903,83.08472
33356,29.38914,82.20734
33357,29.38925,82.98014
33358,29.38945,82.72782
33359,29.38954,81.45000
33360,29.38970,82.06202
33361,29.38971,82.18684
33362,29.38989,83.31028
33363,29.38996,80.76861
33364,29.39005,81.19190
33365,29.39010,82.00232
33366,29.39020,81.83536
33367,29.39026,81.08066
33368,29.39027,80.43010
33369,29.39086,82.12030
33370,29.39096,80.47019
33371,29.39127,80.98589
33372,29.39127,82.82181
33373,29.39134,82.86462
33374,29.39140,81.41948
33375,29.39149,82.67717
33376,29.39151,82.03980
33377,29.39162,81.46102
33378,29.39167,82.94609
33379,29.39169,80.30515
33380,29.39171,81.12613
33381,29.39172,82.78846
33382,29.39174,82.69787
33383,29.39182,80.44427
33384,29.39192,83.11603
33385,29.39199,82.55435
33386,29.39209,81.80131
33387,29.39231,81.61064
33388,29.39242,81.58890
33389,29.39242,83.43209
33390,29.39276,82.48583
33391,29.39291,80.79290
33392,29.39293,81.34000
33393,29.39306,80.35984
33394,29.39312,80.27230
33395,29.39324,83.39208
33396,29.39328,83.41279
33397,29.39332,81.47198
33398,29.39337,81.88912
33399,29.39353,80.33826
33400,29.39371,80.37741
33401,29.39376,81.69623
33402,29.39384,83.35887
33403,29.39409,82.36550
33404,29.39417,81.15628
33405,29.39434,81.74448
33406,29.39443,83.39915
33407,29.39451,83.27100
33408,29.39497,82.32709
33409,29.39503,81.05111
33410,29.39534,82.21552
33411,29.39541,83.04388
33412,29.39542,81.91259
33413,29.39545,80.40357
33414,29.39569,81.28047
33415,29.39570,83.26554
33416,29.39589,80.26104
33417,29.39593,82.31477
33418,29.39614,82.14048
33419,29.39616,82.15725
33420,29.39624,80.31631
33421,29.39657,80.23947
33422,29.39663,81.06606
33423,29.39669,82.64597
33424,29.39684,83.38027
33425,29.39685,82.84293
33426,29.39691,82.45289
33427,29.39762,83.16312
33428,29.39782,82.96162
33429,29.39811,82.30262
33430,29.39828,81.13985
33431,29.39854,81.95364
33432,29.39856,82.80704
33433,29.39858,81.30470
33434,29.39874,82.11165
33435,29.39875,83.02363
33436,29.39887,81.23754
33437,29.39901,80.28597
33438,29.39903,81.54319
33439,29.39912,83.24193
33440,29.39920,82.70558
33441,29.39935,82.58668
33442,29.39938,81.52555
33443,29.39939,80.64483
33444,29.39950,80.32395
33445,29.39950,81.98052
33446,29.39952,81.35584
33447,29.39955,80.68271
33448,29.39961,81.67178
33449,29.39965,81.87409
33450,29.39991,80.69962
33451,29.39995,81.00893
33452,29.39999,81.18860
33453,29.40004,80.87899
33454,29.40014,83.09973
33455,29.40018,81.42707
33456,29.40051,81.37863
33457,29.40064,81.09362
33458,29.40070,81.49059
33459,29.40079,82.25324
33460,29.40082,80.52951
33461,29.40085,82.59278
33462,29.40110,82.98084
33463,29.40122,83.33546
33464,29.40131,81.78113
33465,29.40134,80.46290
33466,29.40153,80.48744
33467,29.40157,81.39543
33468,29.40166,83.39650
33469,29.40175,81.03913
33470,29.40176,82.13452
33471,29.40186,82.65385
33472,29.40187,83.05288
33473,29.40200,80.71694
33474,29.40204,83.26113
33475,29.40211,82.37616
33476,29.40214,80.89191
33477,29.40275,82.63527
33478,29.40279,83.12033
33479,29.40307,82.50790
33480,29.40315,80.33674
33481,29.40323,82.17237
33482,29.40334,80.56855
33483,29.40342,83.18633
33484,29.40345,81.61414
33485,29.40369,83.41403
33486,29.40391,82.20212
33487,29.40398,81.27496
33488,29.40404,81.43585
33489,29.40404,81.54843
33490,29.40406,82.77475
33491,29.40427,80.76040
33492,29.40446,81.70575
33493,29.40487,82.09020
33494,29.40501,82.82801
33495,29.40527,81.16169
33496,29.40528,82.69072
33497,29.40538,81.93802
33498,29.40559,82.04073
33499,29.40577,82.42673
33500,29.40611,80.81858
33501,29.40619,81.58802
33502,29.40639,82.92052
33503,29.40668,80.30252
33504,29.40670,82.94422
33505,29.40676,83.22234
33506,29.40692,82.53585
33507,29.40722,82.10201
33508,29.40726,83.00284
33509,29.40730,80.41741
33510,29.40753,80.78286
33511,29.40757,80.60767
33512,29.40758,81.63129
33513,29.40759,82.12556
33514,29.40767,82.84545
33515,29.40797,80.85322
33516,29.40802,82.07444
33517,29.40803,83.32410
33518,29.40810,81.17449
33519,29.40819,82.35200
33520,29.40826,80.55459
33521,29.40841,82.69002
33522,29.40870,82.88506
33523,29.40877,81.10726
33524,29.40889,80.28529
33525,29.40893,81.51772
33526,29.40897,80.23864
33527,29.40903,80.58477
33528,29.40903,81.84212
33529,29.40914,80.47350
33530,29.40919,83.25548
33531,29.40926,80.31992
33532,29.40931,81.91367
33533,29.40947,80.86329
33534,29.40948,80.91540
33535,29.40991,82.36343
33536,29.41005,82.01681
33537,29.41006,81.36527
33538,29.41039,80.53855
33539,29.41047,83.42623
33540,29.41093,80.84834
33541,29.41103,82.33042
33542,29.41112,80.96292
33543,29.41119,80.87033
33544,29.41123,82.27460
33545,29.41128,80.66851
33546,29.41129,81.73375
33547,29.41174,82.75972
33548,29.41196,80.93881
33549,29.41213,83.37641
33550,29.41219,82.15252
33551,29.41221,81.75962
33552,29.41235,83.39194
33553,29.41237,81.26781
33554,29.41238,83.20923
33555,29.41239,81.39392
33556,29.41241,81.12785
33557,29.41243,81.89623
33558,29.41247,81.20478
33559,29.41253,83.30181
33560,29.41282,81.77649
33561,29.41283,82.23751
33562,29.41286,82.39799
33563,29.41291,83.10712
33564,29.41303,80.43616
33565,29.41304,80.87969
33566,29.41324,82.85884
33567,29.41331,82.59255
33568,29.41360,81.14865
33569,29.41365,80.36018
33570,29.41411,82.29243
33571,29.41418,81.45245
33572,29.41425,82.60672
33573,29.41427,83.40800
33574,29.41439,80.74840
33575,29.41444,83.25229
33576,29.41448,80.47749
33577,29.41448,80.76957
33578,29.41448,81.95552
33579,29.41461,83.23582
33580,29.41491,81.49106
33581,29.41492,81.19162
33582,29.41502,82.22438
33583,29.41507,80.50422
33584,29.41513,81.56845
33585,29.41516,81.99860
33586,29.41523,82.65393
33587,29.41527,82.31212
33588,29.41579,80.38122
33589,29.41580,82.47755
33590,29.41581,82.73240
33591,29.41586,81.79120
33592,29.41601,80.72626
33593,29.41611,80.68725
33594,29.41634,80.45435
33595,29.41671,81.67377
33596,29.41680,80.26907
33597,29.41681,81.97168
33598,29.41709,82.63229
33599,29.41716,81.28406
33600,29.41726,82.11414
33601,29.41739,83.14366
33602,29.41741,83.06747
33603,29.41788,81.34439
33604,29.41794,82.41772
33605,29.41815,81.40165
33606,29.41822,81.32073
33607,29.41823,82.89730
33608,29.41843,81.95307
33609,29.41851,81.71322
33610,29.41859,81.90292
33611,29.41864,83.08995
33612,29.41866,81.81334
33613,29.41872,83.36464
33614,29.41877,81.42258
33615,29.41890,82.66226
33616,29.41906,81.93870
33617,29.41913,82.20547
33618,29.41922,82.18484
33619,29.41937,82.06848
33620,29.41943,81.22332
33621,29.41983,81.59939
33622,29.41998,82.45455
33623,29.42007,81.10459
33624,29.42031,81.91887
33625,29.42035,81.24250
33626,29.42073,82.56313
33627,29.42085,80.98699
33628,29.42104,82.85307
33629,29.42113,80.82849
33630,29.42126,81.75758
33631,29.42131,82.95120
33632,29.42138,82.09706
33633,29.42144,82.68472
33634,29.42163,81.87649
33635,29.42167,80.58774
33636,29.42214,80.39911
33637,29.42225,83.01034
33638,29.42251,81.47472
33639,29.42263,81.12132
33640,29.42277,80.34859
33641,29.42344,80.56193
33642,29.42374,83.19736
33643,29.42376,80.78630
33644,29.42409,81.10354
33645,29.42411,81.16171
33646,29.42431,82.13314
33647,29.42439,83.04420
33648,29.42440,80.70277
33649,29.42445,80.84815
33650,29.42474,81.52100
33651,29.42475,80.46523
33652,29.42477,82.83307
33653,29.42478,81.41276
33654,29.42483,82.05424
33655,29.42500,80.73840
33656,29.42502,81.12967
33657,29.42512,80.94177
33658,29.42538,82.64133
33659,29.42545,82.03802
33660,29.42570,80.30162
33661,29.42581,82.37767
33662,29.42588,81.26837
33663,29.42596,81.08095
33664,29.42604,83.29018
33665,29.42609,82.80941
33666,29.42614,83.21026
33667,29.42619,80.58924
33668,29.42619,80.65541
33669,29.42631,82.25502
33670,29.42631,82.53406
33671,29.42632,82.87967
33672,29.42645,82.98335
33673,29.42647,81.60832
33674,29.42652,82.32208
33675,29.42654,82.72348
33676,29.42659,80.62056
33677,29.42661,82.17287
33678,29.42683,80.24437
33679,29.42732,80.89321
33680,29.42751,82.91518
33681,29.42754,81.06160
33682,29.42790,81.96154
33683,29.42835,81.84633
33684,29.42836,82.34911
33685,29.42874,82.57573
33686,29.42891,81.83205
33687,29.42901,81.17061
33688,29.42901,82.43514
33689,29.42929,80.95795
33690,29.42942,80.52981
33691,29.42964,81.78346
33692,29.42965,81.74093
33693,29.42965,82.40169
33694,29.42969,83.09619
33695,29.42972,80.97818
33696,29.43001,81.36548
33697,29.43010,82.50112
33698,29.43025,81.82871
33699,29.43027,83.26579
33700,29.43032,81.24920
33701,29.43043,81.14117
33702,29.43046,80.98615
33703,29.43058,80.46724
33704,29.43093,80.36254
33705,29.43093,83.12610
33706,29.43094,81.63776
33707,29.43098,81.11702
33708,29.43106,83.07707
33709,29.43114,81.38953
33710,29.43120,80.47466
33711,29.43122,81.15725
33712,29.43131,82.20790
33713,29.43136,81.99167
33714,29.43154,82.18973
33715,29.43174,83.35015
33716,29.43183,82.16186
33717,29.43197,80.38202
33718,29.43200,80.57305
33719,29.43225,80.41850
33720,29.43230,82.01577
33721,29.43244,81.34607
33722,29.43247,83.18250
33723,29.43250,81.03906
33724,29.43267,81.18217
33725,29.43298,81.56088
33726,29.43307,83.23670
33727,29.43309,81.19693
33728,29.43323,81.94471
33729,29.43365,80.87041
33730,29.43372,82.26436
33731,29.43375,81.43451
33732,29.43386,82.30132
33733,29.43392,81.09278
33734,29.43392,83.25456
33735,29.43395,82.08746
33736,29.43403,81.22955
33737,29.43406,82.66200
33738,29.43408,81.54652
33739,29.43420,82.18673
33740,29.43424,81.33020
33741,29.43426,80.69017
33742,29.43427,82.18073
33743,29.43429,82.77760
33744,29.43443,80.45714
33745,29.43455,81.47218
33746,29.43458,81.21515
33747,29.43472,82.62510
33748,29.43490,80.60635
33749,29.43495,80.33735
33750,29.43506,80.71643
33751,29.43506,81.91626
33752,29.43543,83.37770
33753,29.43545,81.45625
33754,29.43552,82.85397
33755,29.43561,81.58430
33756,29.43563,82.48391
33757,29.43584,83.03021
33758,29.43589,81.60392
33759,29.43594,82.55567
33760,29.43604,82.60612
33761,29.43608,83.16381
33762,29.43610,81.71018
33763,29.43627,80.39900
33764,29.43630,81.89627
33765,29.43630,82.68273
33766,29.43630,83.21181
33767,29.43635,81.20630
33768,29.43647,81.49126
33769,29.43648,80.30613
33770,29.43711,80.36814
33771,29.43723,81.30700
33772,29.43732,81.28946
33773,29.43776,81.40420
33774,29.43784,83.19453
33775,29.43789,81.53513
33776,29.43791,80.50086
33777,29.43823,80.55087
33778,29.43824,82.06708
33779,29.43835,81.15861
33780,29.43846,82.58667
33781,29.43855,80.47909
33782,29.43855,82.41636
33783,29.43858,82.17877
33784,29.43867,83.02304
33785,29.43874,81.84142
33786,29.43905,81.56996
33787,29.43938,82.92544
33788,29.43942,80.81400
33789,29.43943,82.45966
33790,29.43943,83.32936
33791,29.43951,80.74392
33792,29.43970,80.68311
33793,29.44018,80.93505
33794,29.44039,80.77667
33795,29.44043,81.19104
33796,29.44057,81.00709
33797,29.44074,82.99078
33798,29.44077,82.89772
33799,29.44082,80.83564
33800,29.44092,80.44046
33801,29.44092,80.91700
33802,29.44098,81.21664
33803,29.44103,82.87495
33804,29.44118,82.70091
33805,29.44123,81.25349
33806,29.44123,82.05006
33807,29.44144,82.73078
33808,29.44145,80.67473
33809,29.44170,80.35902
33810,29.44179,80.59542
33811,29.44244,82.11619
33812,29.44306,82.14990
33813,29.44329,82.21258
33814,29.44338,80.48478
33815,29.44340,83.13123
33816,29.44349,82.86461
33817,29.44366,82.24526
33818,29.44368,82.56339
33819,29.44382,83.08208
33820,29.44391,81.16587
33821,29.44392,81.47862
33822,29.44414,80.64863
33823,29.44424,81.46412
33824,29.44445,81.97643
33825,29.44463,83.05926
33826,29.44497,80.46556
33827,29.44501,80.24905
33828,29.44510,82.65991
33829,29.44515,80.38671
33830,29.44536,82.01476
33831,29.44568,82.82944
33832,29.44592,80.69542
33833,29.44596,81.86464
33834,29.44599,80.96834
33835,29.44602,80.26557
33836,29.44630,83.30492
33837,29.44635,80.66471
33838,29.44648,81.51936
33839,29.44661,82.32011
33840,29.44663,81.41254
33841,29.44696,82.54856
33842,29.44701,80.51223
33843,29.44701,81.82012
33844,29.44702,82.93132
33845,29.44705,81.16066
33846,29.44767,80.36047
33847,29.44788,83.03030
33848,29.44801,81.44872
33849,29.44808,83.14840
33850,29.44813,82.25791
33851,29.44815,81.67567
33852,29.44819,81.39477
33853,29.44834,83.04184
33854,29.44856,82.96178
33855,29.44857,81.36257
33856,29.44858,81.78160
33857,29.44861,81.65047
33858,29.44915,81.74172
33859,29.44918,82.17676
33860,29.44936,81.94769
33861,29.44940,82.63329
33862,29.44949,81.11797
33863,29.44961,82.57580
33864,29.44967,80.41640
33865,29.44978,80.85197
33866,29.44984,80.57595
33867,29.44986,81.59691
33868,29.44995,80.40329
33869,29.44999,80.37735
33870,29.45024,81.93329
33871,29.45031,80.53841
33872,29.45041,82.34744
33873,29.45043,82.49212
33874,29.45055,81.13754
33875,29.45063,82.74466
33876,29.45063,83.08996
33877,29.45068,81.02847
33878,29.45098,80.72689
33879,29.45099,83.22847
33880,29.45105,82.76173
33881,29.45117,83.25303
33882,29.45147,82.09437
33883,29.45149,82.78404
33884,29.45188,80.83404
33885,29.45188,83.27724
33886,29.45204,82.90893
33887,29.45205,81.16699
33888,29.45214,82.13780
33889,29.45226,81.06699
33890,29.45240,82.16447
33891,29.45254,82.05338
33892,29.45266,81.62140
33893,29.45291,80.52763
33894,29.45313,80.73783
33895,29.45325,83.10484
33896,29.45339,81.15141
33897,29.45339,82.89051
33898,29.45348,81.84505
33899,29.45385,81.18008
33900,29.45387,80.28146
33901,29.45396,82.28226
33902,29.45397,80.47726
33903,29.45397,81.23488
33904,29.45406,81.55782
33905,29.45409,81.42890
33906,29.45429,83.04639
33907,29.45443,80.80808
33908,29.45448,83.34171
33909,29.45449,82.07709
33910,29.45456,80.31915
33911,29.45463,81.29033
33912,29.45466,80.68365
33913,29.45523,83.02005
33914,29.45524,81.52293
33915,29.45533,81.53342
33916,29.45585,80.55001
33917,29.45591,80.32891
33918,29.45592,82.30912
33919,29.45622,80.35418
33920,29.45643,83.19898
33921,29.45654,82.86313
33922,29.45697,82.71005
33923,29.45698,81.50221
33924,29.45738,82.39774
33925,29.45746,80.86884
33926,29.45750,82.84204
33927,29.45751,81.47468
33928,29.45752,80.57190
33929,29.45780,80.98324
33930,29.45781,82.52079
33931,29.45800,80.75812
33932,29.45817,83.32208
33933,29.45832,81.89322
33934,29.45836,81.91447
33935,29.45854,83.35953
33936,29.45855,80.70888
33937,29.45872,83.17167
33938,29.45873,80.41075
33939,29.45894,82.81280
33940,29.45902,81.76834
33941,29.45915,82.61170
33942,29.45925,80.61610
33943,29.45929,81.99738
33944,29.45944,82.46959
33945,29.45948,82.16942
33946,29.45966,80.72627
33947,29.45968,81.94192
33948,29.45987,82.59303
33949,29.45990,81.44672
33950,29.46034,81.20744
33951,29.46036,80.51134
33952,29.46062,82.19732
33953,29.46083,81.51341
33954,29.46084,80.63692
33955,29.46089,81.33227
33956,29.46094,80.65600
33957,29.46118,80.79069
33958,29.46127,80.94778
33959,29.46134,81.35858
33960,29.46135,80.83006
33961,29.46186,81.48566
33962,29.46193,81.04078
33963,29.46206,82.16294
33964,29.46224,81.63391
33965,29.46231,83.08063
33966,29.46233,81.95286
33967,29.46240,82.68445
33968,29.46244,82.42779
33969,29.46256,82.11957
33970,29.46266,82.66040
33971,29.46271,83.14189
33972,29.46276,82.93244
33973,29.46282,80.89464
33974,29.46310,81.07109
33975,29.46317,83.05906
33976,29.46318,83.30110
33977,29.46322,81.87914
33978,29.46323,81.25681
33979,29.46329,82.79273
33980,29.46340,82.64175
33981,29.46344,80.39280
33982,29.46362,82.03944
33983,29.46375,82.15164
33984,29.46396,81.13870
33985,29.46401,82.37454
33986,29.46408,81.70418
33987,29.46418,81.93133
33988,29.46461,81.27875
33989,29.46464,80.96967
33990,29.46467,82.26891
33991,29.46503,82.92219
33992,29.46518,82.77541
33993,29.46535,81.10760
33994,29.46541,81.41334
33995,29.46544,81.14713
33996,29.46549,81.81579
33997,29.46580,82.88832
33998,29.46657,81.46440
33999,29.46676,80.49280
34000,29.46682,81.53822
34001,29.46706,83.12397
34002,29.46719,81.63984
34003,29.46729,81.37802
34004,29.46744,80.98988
34005,29.46757,81.03205
34006,29.46765,82.58022
34007,29.46775,80.55613
34008,29.46781,80.81650
34009,29.46787,81.59628
34010,29.46796,80.84591
34011,29.46816,81.52795
34012,29.46819,80.43822
34013,29.46849,83.24381
34014,29.46882,81.30774
34015,29.46883,80.66970
34016,29.46895,82.94872
34017,29.46913,80.60347
34018,29.46920,81.82880
34019,29.46943,80.78376
34020,29.46943,82.31107
34021,29.46946,81.39497
34022,29.46986,82.71929
34023,29.47043,81.56061
34024,29.47045,81.17852
34025,29.47058,83.35291
34026,29.47081,80.74764
34027,29.47127,82.06536
34028,29.47148,82.29316
34029,29.47158,81.73290
34030,29.47163,82.14224
34031,29.47170,81.44134
34032,29.47174,80.73408
34033,29.47207,81.66557
34034,29.47214,82.17762
34035,29.47245,83.28822
34036,29.47252,82.08250
34037,29.47253,81.15904
34038,29.47258,80.36012
34039,29.47277,82.67906
34040,29.47289,81.34721
34041,29.47301,83.31466
34042,29.47319,82.24321
34043,29.47321,81.49611
34044,29.47329,82.62945
34045,29.47340,82.93968
34046,29.47355,83.08404
34047,29.47363,80.29742
34048,29.47372,80.32102
34049,29.47399,82.49037
34050,29.47400,82.91748
34051,29.47403,81.31875
34052,29.47425,83.06278
34053,29.47438,81.36516
34054,29.47445,81.75697
34055,29.47447,81.00342
34056,29.47457,81.01822
34057,29.47488,80.80620
34058,29.47512,83.17810
34059,29.47536,83.01018
34060,29.47540,82.54242
34061,29.47571,81.65480
34062,29.47591,82.99098
34063,29.47598,83.31741
34064,29.47607,80.58298
34065,29.47613,83.11070
34066,29.47640,82.76027
34067,29.47665,81.85172
34068,29.47667,81.42440
34069,29.47680,82.66565
34070,29.47720,81.14488
34071,29.47725,80.64858
34072,29.47728,81.06795
34073,29.47743,81.73348
34074,29.47743,81.86660
34075,29.47746,82.78926
34076,29.47748,82.58840
34077,29.47748,83.26798
34078,29.47753,82.68955
34079,29.47758,81.41055
34080,29.47763,80.79961
34081,29.47772,80.86957
34082,29.47791,82.97652
34083,29.47806,80.72349
34084,29.47809,82.01819
34085,29.47809,83.13610
34086,29.47825,80.39747
34087,29.47829,80.78109
34088,29.47836,80.81693
34089,29.47854,81.62558
34090,29.47866,82.83837
34091,29.47868,81.08439
34092,29.47871,81.78710
34093,29.47893,82.86708
34094,29.47896,81.92318
34095,29.47909,82.16435
34096,29.47920,81.23902
34097,29.47928,81.62710
34098,29.47937,82.56430
34099,29.47953,80.69066
34100,29.47954,81.53422
34101,29.47975,82.93858
34102,29.47981,81.03232
34103,29.47982,81.35756
34104,29.48000,82.35605
34105,29.48008,82.00056
34106,29.48008,83.04896
34107,29.48027,82.11735
34108,29.48029,81.59700
34109,29.48037,80.62096
34110,29.48040,81.05352
34111,29.48041,82.45917
34112,29.48054,82.27780
34113,29.48069,80.80409
34114,29.48086,82.90944
34115,29.48096,80.60828
34116,29.48118,80.71048
34117,29.48124,83.03189
34118,29.48139,83.33426
34119,29.48145,80.83436
34120,29.48180,81.46977
34121,29.48185,83.35764
34122,29.48237,81.01665
34123,29.48255,81.63715
34124,29.48258,81.51953
34125,29.48273,80.48021
34126,29.48281,81.04712
34127,29.48281,81.76645
34128,29.48296,83.07732
34129,29.48297,80.45666
34130,29.48297,81.95366
34131,29.48312,82.74064
34132,29.48319,80.91139
34133,29.48332,81.32804
34134,29.48342,82.38610
34135,29.48362,83.16067
34136,29.48450,83.19847
34137,29.48468,82.60208
34138,29.48478,81.22090
34139,29.48495,81.19580
34140,29.48505,82.69077
34141,29.48525,81.05817
34142,29.48563,81.12689
34143,29.48586,80.89721
34144,29.48588,81.67407
34145,29.48588,83.12333
34146,29.48619,83.23844
34147,29.48647,81.38374
34148,29.48648,82.89101
34149,29.48660,82.64235
34150,29.48669,80.96085
34151,29.48682,81.27884
34152,29.48702,83.29794
34153,29.48714,82.32557
34154,29.48727,81.89686
34155,29.48736,80.54299
34156,29.48739,80.93267
34157,29.48784,80.77253
34158,29.48828,81.20367
34159,29.48858,82.18332
34160,29.48868,81.18179
34161,29.48873,81.40115
34162,29.48876,82.43536
34163,29.48880,81.56104
34164,29.48890,81.87714
34165,29.48905,83.17682
34166,29.48918,82.28977
34167,29.48922,83.13914
34168,29.48923,81.49641
34169,29.48923,83.06473
34170,29.48933,81.91859
34171,29.48933,82.14917
34172,29.48942,81.07098
34173,29.48945,82.09686
34174,29.48951,80.52143
34175,29.48953,80.88620
34176,29.48957,81.41473
34177,29.48965,80.56250
34178,29.48965,81.73882
34179,29.48969,81.47795
34180,29.48971,81.98258
34181,29.48975,82.02884
34182,29.49014,81.26554
34183,29.49020,80.82039
34184,29.49063,80.49687
34185,29.49070,80.79044
34186,29.49078,80.64932
34187,29.49097,80.85904
34188,29.49100,81.34073
34189,29.49119,81.83406
34190,29.49125,81.24635
34191,29.49128,82.50885
34192,29.49142,82.81493
34193,29.49143,82.05558
34194,29.49153,82.96257
34195,29.49170,81.44351
34196,29.49179,82.58570
34197,29.49182,82.27120
34198,29.49214,80.33471
34199,29.49221,80.47179
34200,29.49228,82.61793
34201,29.49228,83.21955
34202,29.49235,82.47810
34203,29.49253,81.01079
34204,29.49286,82.70970
34205,29.49294,81.15849
34206,29.49311,82.53232
34207,29.49318,80.35353
34208,29.49334,80.75806
34209,29.49335,81.96899
34210,29.49349,81.09252
34211,29.49369,80.89298
34212,29.49371,80.42232
34213,29.49374,81.75578
34214,29.49397,82.00180
34215,29.49401,80.74290
34216,29.49411,81.36339
34217,29.49416,83.31670
34218,29.49431,81.65474
34219,29.49461,81.61353
34220,29.49488,81.66894
34221,29.49489,82.94690
34222,29.49495,82.66749
34223,29.49536,83.04484
34224,29.49540,83.18670
34225,29.49550,81.80300
34226,29.49568,82.73487
34227,29.49584,81.68787
34228,29.49585,80.73089
34229,29.49587,82.89710
34230,29.49600,83.09130
34231,29.49606,80.80519
34232,29.49661,82.79156
34233,29.49690,80.60144
34234,29.49691,80.45645
34235,29.49698,82.54794
34236,29.49720,81.64176
34237,29.49732,81.54379
34238,29.49755,80.97980
34239,29.49764,81.91375
34240,29.49771,81.86171
34241,29.49787,82.25655
34242,29.49794,82.68303
34243,29.49794,82.88123
34244,29.49816,82.78309
34245,29.49823,83.17116
34246,29.49827,80.57392
34247,29.49867,82.41417
34248,29.49868,81.99185
34249,29.49883,82.76421
34250,29.49894,80.55463
34251,29.49897,82.45613
34252,29.49934,81.21680
34253,29.49948,82.42372
34254,29.49996,82.64120
34255,29.50006,81.19157
34256,29.50027,82.06466
34257,29.50030,80.47067
34258,29.50041,80.43397
34259,29.50047,80.31588
34260,29.50087,81.93747
34261,29.50100,81.18476
34262,29.50115,82.90322
34263,29.50175,83.03257
34264,29.50189,82.00653
34265,29.50197,80.84121
34266,29.50207,82.14542
34267,29.50213,82.49078
34268,29.50218,80.38266
34269,29.50224,81.81703
34270,29.50245,82.85057
34271,29.50249,81.31119
34272,29.50260,80.88675
